sample_id,stage,treatment,batch,slide,parental_tumor,niche,emt,proliferation,hypoxia,immune,fibroblast,macrophage,tumour,n_spots,abundance
20221010-3_9,primary,no_treatment,2022/10/10,V12A25-134,2.1,N9,0.08820549854843047,0.11671602016065247,4.912801956913549,0.1761973500269468,0.2043792962804446,0.10787934552658196,0.5702460328887563,356,0.024513366200462062
20221010-3_9,primary,no_treatment,2022/10/10,V12A25-134,2.1,N10,0.04534518838531582,0.1689359905346319,5.105823401519229,0.07026780224111484,0.0165422221232298,0.007143785814249753,0.897196786997909,1257,0.18552235308220424
20221010-3_9,primary,no_treatment,2022/10/10,V12A25-134,2.1,N11,0.07627779925200731,0.26453429407786044,0.8614390312474907,0.1738250030138877,0.08135222827581085,0.04256920783752915,0.7106483502364425,602,0.046026086757306135
20221010-3_9,primary,no_treatment,2022/10/10,V12A25-134,2.1,N12,0.07740909110031513,0.21358285139969763,1.9528456130698497,0.13643507555834533,0.10090296094916557,0.030933461602852905,0.6909680595292964,188,0.0027612707352601884
20221010-4_13,primary,no_treatment,2022/10/10,V12A25-135,2.1,N0,0.069829519115917,0.22738740941762794,1.5721967286403726,0.25050007116546186,0.028402362134199124,0.024452179444224058,0.6919541516834851,834,0.05682845104214864
20221010-4_13,primary,no_treatment,2022/10/10,V12A25-135,2.1,N1,0.10707333931402908,0.12851471904700534,4.734712241304126,0.34588435533900563,0.17539007049080926,0.22027750122350245,0.4399400496628806,272,0.007882978506359689
20221010-4_13,primary,no_treatment,2022/10/10,V12A25-135,2.1,N2,0.12035102978747717,0.185509446540173,2.3385451603498284,0.18960550087617525,0.014103825432770034,0.012363899991875189,0.7714953350494403,1066,0.07571978800524433
20221010-4_13,primary,no_treatment,2022/10/10,V12A25-135,2.1,N4,0.08056305889739457,0.2079100481795666,2.168131341547399,0.2407988654945925,0.05031270509331677,0.04306145597824368,0.6639283368292955,1101,0.16984555640345778
20221010-4_13,primary,no_treatment,2022/10/10,V12A25-135,2.1,N5,0.06412305898498966,0.26663816194777185,0.01292338701240944,0.2253020692935368,0.014066878059683251,0.00983286392015643,0.7314194542907634,1337,0.4118028262674861
20221010-4_13,primary,no_treatment,2022/10/10,V12A25-135,2.1,N7,0.16706108420922125,0.13913960166741793,2.6457322116247672,0.30328437982640855,0.243372532221994,0.1819426478326019,0.4154326498062509,351,0.011257478826131618
20221010-4_13,primary,no_treatment,2022/10/10,V12A25-135,2.1,N8,0.09099047543129454,0.21497436264884887,1.3008232657046623,0.2257929636347383,0.018694518583972083,0.01651694606123446,0.72312779234459,816,0.026322605268562067
20221010-4_13,primary,no_treatment,2022/10/10,V12A25-135,2.1,N9,0.11536767363324413,0.062176935406766415,6.9923086332472515,0.2820212418557329,0.23204786988885623,0.18614916187487276,0.42138644493495797,272,0.022327457377942946
20221010-4_13,primary,no_treatment,2022/10/10,V12A25-135,2.1,N10,0.07161041152047179,0.15053693584068484,5.272987088130843,0.18050358921987358,0.021327693380936822,0.021171923678575868,0.7711782157019751,1118,0.1765850049819973
20221010-4_13,primary,no_treatment,2022/10/10,V12A25-135,2.1,N11,0.10380497615809962,0.2176268560823423,1.1636776379631895,0.3202348110447908,0.09280576996993593,0.08820819900436387,0.5511476798674179,507,0.04015002836041047
20221010-4_13,primary,no_treatment,2022/10/10,V12A25-135,2.1,N12,0.11116800789998486,0.19005408257626735,1.4101708408156985,0.27559056841624474,0.13030710049675678,0.08930624275701371,0.5015842389340024,127,0.0012778249602590941
20221010-4_14,mrd7,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N0,0.2840146032918179,0.11135551627531547,0.9430504124329713,0.4143240952369793,0.12040979063523792,0.2682194508511814,0.44463861888606776,689,0.02984708866834362
20221010-4_14,mrd7,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N1,0.3156063477353497,0.10118655939775416,1.5552072669544106,0.6209223730198712,0.16227749804632613,0.5390593671592373,0.19358733421178217,961,0.09842659780650159
20221010-4_14,mrd7,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N2,0.4473201379149662,0.08101289631886498,0.9179763690070587,0.3094810305554765,0.09603786237846731,0.1921585823422529,0.5816477270122052,874,0.09154217457403434
20221010-4_14,mrd7,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N4,0.27268122564678865,0.16025569492913802,0.795117842892727,0.4021555818530674,0.1182373156719434,0.27981218392055135,0.4573273512690775,1123,0.2168496805617828
20221010-4_14,mrd7,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N5,0.20168628400328178,0.22453365492952812,0.23769105717656255,0.32622299224078455,0.06242079837579876,0.1710093946595591,0.5959029108358316,583,0.08643630043066278
20221010-4_14,mrd7,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N7,0.42303430801425307,0.022883171638402165,1.4002544457690114,0.46445382154520876,0.3158828830557143,0.36944044256542463,0.185507837112293,661,0.08623832905758035
20221010-4_14,mrd7,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N8,0.4776882484142317,0.06166408213355206,1.2267941948014063,0.3258223792627972,0.1288431744562562,0.20815897278108453,0.5190899295231645,550,0.030182246108188673
20221010-4_14,mrd7,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N9,0.3651424732395179,0.06782065348180205,1.4590401876977745,0.5251066313294346,0.23433860821226327,0.4397854526787914,0.2105356274535944,932,0.08597427494262731
20221010-4_14,mrd7,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N10,0.219183924267564,0.13217205415864447,1.6045085254770393,0.3310023900027961,0.07347815700628202,0.19581076302594996,0.5799628943277464,556,0.02577877256972159
20221010-4_14,mrd7,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N11,0.3833739319176233,0.04586914132387276,1.2015045752040192,0.5174840460879745,0.18759863995954143,0.3769552009957555,0.27156863354424815,1225,0.22622905420551018
20221010-4_14,mrd7,cisplatin_6mg/kg,2022/10/10,V12A25-135,2.1,N12,0.3870866161142002,0.04822142229968035,1.201380685613334,0.5324282481491502,0.22320668638625382,0.37433072327741407,0.20664011319931747,634,0.022495481075046786
